日期,城市,城市分层,省份,天气,温度,众数配送费,众数配送费门店占比
2026-07-19,陇南,五线城市,甘肃,多云,34,0.50,1.0
2026-07-19,巴中,五线城市,四川,晴,38,0.50,1.0
2026-07-19,伊春,五线城市,黑龙江,阵雨,28,0.50,1.0
2026-07-19,来宾,五线城市,广西,阵雨,32,0.50,1.0
2026-07-19,乌兰察布,五线城市,内蒙古,阵雨,30,0.50,1.0
2026-07-19,七台河,五线城市,黑龙江,多云,31,0.50,1.0
2026-07-19,钦州,五线城市,广西,阵雨,32,0.50,1.0
2026-07-19,忻州,五线城市,山西,多云,33,0.50,1.0
2026-07-19,松原,五线城市,吉林,小雨,26,0.50,1.0
2026-07-19,潜江,五线城市,湖北,阴,30,0.50,1.0
2026-07-19,吴忠,五线城市,宁夏,晴,34,0.50,1.0
2026-07-19,铜仁,五线城市,贵州,中雨,27,0.50,1.0
2026-07-19,通辽,五线城市,内蒙古,小雨,27,0.50,1.0
2026-07-19,凉山彝族自治州,五线城市,四川,阵雨,28,0.50,1.0
2026-07-19,东方,五线城市,海南,多云,33,0.50,1.0
2026-07-19,鹤岗,,黑龙江,阴,28,,
2026-07-19,拉萨,,西藏,小雨,25,,
2026-07-19,朔州,,山西,小雨,32,,
2026-07-19,呼和浩特,,内蒙古,多云,32,,
2026-07-19,怒江傈僳族自治州,,云南,中雨,26,,
2026-07-19,阳泉,,山西,晴,33,,
2026-07-19,呼伦贝尔,,内蒙古,多云,28,,
2026-07-19,北海,,广西,雷阵雨,32,,
2026-07-19,贵港,,广西,阵雨,32,,
2026-07-19,吕梁,,山西,晴,35,,
2026-07-19,大连,,辽宁,多云,30,,
2026-07-19,阳江,,广东,中雨,32,,
2026-07-19,襄阳,,湖北,多云,33,,
2026-07-19,成都,,四川,晴,38,,
2026-07-19,定西,,甘肃,晴,29,,
2026-07-19,黔西南布依族苗族自治州,,贵州,阵雨,26,,
2026-07-19,商洛,,陕西,晴,34,,
2026-07-19,兴安,,内蒙古,雷阵雨,27,,
2026-07-19,宁波,,浙江,中雨,34,,
2026-07-19,安阳,,河南,晴,33,,
2026-07-19,绍兴,,浙江,小雨,32,,
2026-07-19,河池,,广西,阵雨,31,,
2026-07-19,鸡西,,黑龙江,阴,29,,
2026-07-19,潍坊,,山东,晴,31,,
2026-07-19,三门峡,,河南,晴,33,,
2026-07-19,泰州,,江苏,中雨,29,,
2026-07-19,重庆,,重庆,多云,37,,
2026-07-20,自贡,四线城市,四川,晴,39,0.50,1.0
2026-07-20,三明,,福建,小雨,34,,
2026-07-20,永州,,湖南,小雨,36,,
2026-07-20,广元,,四川,晴,39,,
2026-07-20,舟山,,浙江,中雨,32,,
2026-07-20,洛阳,,河南,晴,34,,
2026-07-20,北海,,广西,中雨,30,,
2026-07-20,防城港,,广西,阵雨,31,,
2026-07-20,阳泉,,山西,小雨,32,,
2026-07-20,凉山彝族自治州,,四川,晴,34,,
2026-07-20,吴忠,,宁夏,晴,33,,
2026-07-20,平顶山,,河南,晴,34,,
2026-07-20,梧州,,广西,阵雨,33,,
2026-07-20,内江,,四川,晴,38,,
2026-07-20,北京,,北京,雷阵雨,30,,
2026-07-20,怒江傈僳族自治州,,云南,阴,30,,
2026-07-20,南昌,,江西,中雨,29,,
2026-07-20,恩施土家族苗族自治州,,湖北,小雨,36,,
2026-07-20,襄阳,,湖北,晴,32,,
2026-07-20,阳江,,广东,雷阵雨,31,,
2026-07-20,滁州,,安徽,小雨,31,,
2026-07-20,宜春,,江西,阵雨,30,,
2026-07-20,濮阳,,河南,晴,33,,
2026-07-20,遵义,,贵州,多云,31,,
2026-07-20,仙桃,,湖北,小雨,28,,
2026-07-20,亳州,,安徽,多云,35,,
2026-07-20,钦州,,广西,阵雨,30,,
2026-07-20,南通,,江苏,中雨,29,,
2026-07-20,淮北,,安徽,晴,34,,
2026-07-20,宜昌,,湖北,晴,33,,
2026-07-20,抚州,,江西,雷阵雨,33,,
2026-07-20,无锡,,江苏,中雨,27,,
2026-07-20,厦门,,福建,雷阵雨,32,,
2026-07-20,蚌埠,,安徽,多云,32,,
2026-07-20,丽水,,浙江,小雨,36,,
2026-07-20,临汾,,山西,晴,37,,
2026-07-20,三亚,,海南,多云,33,,
2026-07-20,南平,,福建,小雨,33,,
2026-07-20,岳阳,,湖南,小雨,31,,
2026-07-20,新余,,江西,小雨,30,,
2026-07-20,德阳,,四川,晴,37,,
2026-07-20,通化,,吉林,小雨,25,,
2026-07-20,廊坊,,河北,雷阵雨,32,,
2026-07-20,汕头,,广东,雷阵雨,32,,
2026-07-20,苏州,,江苏,中雨,30,,
2026-07-20,乌兰察布,,内蒙古,阵雨,29,,
2026-07-20,金昌,,甘肃,晴,34,,
2026-07-20,渭南,,陕西,晴,34,,
2026-07-20,铜仁,,贵州,雷阵雨,29,,
2026-07-20,张家界,,湖南,小雨,35,,
2026-07-20,玉溪,,云南,阵雨,28,,
2026-07-20,东方,,海南,多云,33,,
2026-07-20,成都,,四川,晴,37,,
2026-07-20,伊春,,黑龙江,阵雨,30,,
2026-07-20,衡阳,,湖南,小雨,32,,
2026-07-20,惠州,,广东,雷阵雨,32,,
2026-07-20,商洛,,陕西,晴,34,,
2026-07-20,上海,,上海,中雨,32,,
2026-07-20,上饶,,江西,小雨,28,,
2026-07-20,石家庄,,河北,雷阵雨,33,,
2026-07-20,九江,,江西,中雨,28,,
2026-07-20,宁德,,福建,小雨,35,,
2026-07-20,资阳,,四川,晴,39,,
2026-07-20,朔州,,山西,小雨,32,,
2026-07-20,咸宁,,湖北,小雨,28,,
2026-07-20,揭阳,,广东,中雨,32,,
2026-07-20,青岛,,山东,晴,27,,
2026-07-20,镇江,,江苏,小雨,27,,
2026-07-20,呼伦贝尔,,内蒙古,多云,29,,
2026-07-20,长春,,吉林,小雨,26,,
2026-07-20,鹰潭,,江西,阵雨,33,,
2026-07-20,临夏回族自治州,,甘肃,小雨,28,,
2026-07-20,菏泽,,山东,多云,33,,
2026-07-20,来宾,,广西,阵雨,32,,
2026-07-20,临沂,,山东,晴,32,,
2026-07-20,汕尾,,广东,雷阵雨,31,,
2026-07-20,松原,,吉林,小雨,30,,
2026-07-20,毕节,,贵州,多云,28,,
2026-07-20,广安,,四川,晴,38,,
2026-07-20,定西,,甘肃,晴,28,,
2026-07-20,邵阳,,湖南,小雨,30,,
2026-07-20,五指山,,海南,雷阵雨,32,,
2026-07-20,新乡,,河南,晴,34,,
2026-07-20,大连,,辽宁,多云,30,,
2026-07-20,娄底,,湖南,小雨,29,,
2026-07-20,信阳,,河南,多云,33,,
2026-07-20,吕梁,,山西,小雨,35,,
2026-07-20,肇庆,,广东,雷阵雨,32,,
2026-07-20,曲靖,,云南,阵雨,27,,
2026-07-20,台州,,浙江,小雨,34,,
2026-07-20,延边,,吉林,小雨,25,,
2026-07-20,宝鸡,,陕西,晴,37,,
2026-07-20,鹤岗,,黑龙江,小雨,27,,
2026-07-20,赣州,,江西,雷阵雨,35,,
2026-07-20,贵港,,广西,小雨,30,,
2026-07-20,烟台,,山东,晴,30,,
2026-07-20,庆阳,,甘肃,多云,32,,
2026-07-20,琼海,,海南,多云,33,,
2026-07-20,株洲,,湖南,小雨,32,,
2026-07-20,白城,,吉林,小雨,26,,
2026-07-20,白银,,甘肃,多云,30,,
2026-07-20,济宁,,山东,晴,33,,
2026-07-20,天津,,天津,阴,34,,
2026-07-20,泉州,,福建,小雨,33,,
2026-07-20,天水,,甘肃,晴,34,,
2026-07-20,沧州,,河北,雷阵雨,36,,
2026-07-20,辽源,,吉林,小雨,24,,
2026-07-20,七台河,,黑龙江,多云,31,,
2026-07-20,黔西南布依族苗族自治州,,贵州,阵雨,26,,
2026-07-20,黔南布依族苗族自治州,,贵州,阵雨,26,,
2026-07-20,连云港,,江苏,多云,29,,
2026-07-20,莆田,,福建,小雨,33,,
2026-07-20,驻马店,,河南,晴,34,,
2026-07-20,延安,,陕西,晴,30,,
2026-07-20,潜江,,湖北,多云,31,,
2026-07-20,郴州,,湖南,小雨,32,,
2026-07-20,益阳,,湖南,小雨,29,,
2026-07-20,银川,,宁夏,晴,33,,
2026-07-20,十堰,,湖北,晴,38,,
2026-07-20,湖州,,浙江,中雨,29,,
2026-07-20,合肥,,安徽,小雨,32,,
2026-07-20,张家口,,河北,雷阵雨,30,,
2026-07-20,聊城,,山东,晴,32,,
2026-07-20,呼和浩特,,内蒙古,小雨,31,,
2026-07-20,安庆,,安徽,小雨,28,,
2026-07-20,兰州,,甘肃,晴,32,,
2026-07-20,黔东南苗族侗族自治州,,贵州,阵雨,30,,
2026-07-20,通辽,,内蒙古,小雨,30,,
2026-07-20,汉中,,陕西,晴,38,,
2026-07-20,邯郸,,河北,多云,34,,
2026-07-20,本溪,,辽宁,阵雨,30,,
2026-07-20,哈尔滨,,黑龙江,雷阵雨,30,,
2026-07-20,周口,,河南,晴,36,,
2026-07-20,湘潭,,湖南,小雨,31,,
2026-07-20,怀化,,湖南,小雨,27,,
2026-07-20,龙岩,,福建,小雨,32,,
2026-07-20,安康,,陕西,晴,38,,
2026-07-20,黄石,,湖北,小雨,29,,
2026-07-20,拉萨,,西藏,阵雨,27,,
2026-07-20,眉山,,四川,晴,38,,
2026-07-20,德州,,山东,晴,34,,
2026-07-20,昆明,,云南,多云,26,,
2026-07-20,忻州,,山西,小雨,35,,
2026-07-20,湘西土家族苗族自治州,,湖南,小雨,30,,
2026-07-20,巴中,,四川,晴,38,,
2026-07-20,铁岭,,辽宁,雷阵雨,28,,
2026-07-20,淮安,,江苏,小雨,29,,
2026-07-20,鞍山,,辽宁,晴,30,,
2026-07-20,潍坊,,山东,晴,32,,
2026-07-20,盐城,,江苏,小雨,28,,
2026-07-20,黄冈,,湖北,小雨,29,,
2026-07-20,兴安,,内蒙古,雷阵雨,26,,
2026-07-20,陇南,,甘肃,小雨,32,,
2026-07-20,石嘴山,,宁夏,晴,34,,
2026-07-20,南充,,四川,晴,38,,
2026-07-20,阜阳,,安徽,多云,34,,
2026-07-20,西安,,陕西,晴,34,,
2026-07-20,太原,,山西,小雨,37,,
2026-07-20,普洱,,云南,大雨,23,,
2026-07-20,沈阳,,辽宁,多云,30,,
2026-07-20,西双版纳傣族自治州,,云南,小雨,28,,
2026-07-20,丹东,,辽宁,多云,29,,
2026-07-20,固原,,宁夏,晴,29,,
2026-07-20,佳木斯,,黑龙江,阵雨,31,,
2026-07-20,绍兴,,浙江,中雨,32,,
2026-07-20,保定,,河北,雷阵雨,32,,
2026-07-20,威海,,山东,晴,30,,
2026-07-20,锦州,,辽宁,晴,28,,
2026-07-20,红河哈尼族彝族自治州,,云南,中雨,26,,
2026-07-20,中卫,,宁夏,晴,34,,
2026-07-20,衡水,,河北,雷阵雨,35,,
2026-07-20,吉林,,吉林,小雨,25,,
2026-07-20,达州,,四川,晴,37,,
2026-07-20,鸡西,,黑龙江,阵雨,29,,
2026-07-20,大同,,山西,小雨,32,,
2026-07-20,宿迁,,江苏,多云,31,,
2026-07-20,盘锦,,辽宁,多云,30,,
2026-07-20,崇左,,广西,阵雨,31,,
2026-07-20,宣城,,安徽,中雨,28,,
2026-07-20,河源,,广东,雷阵雨,32,,
2026-07-20,宁波,,浙江,中雨,32,,
2026-07-20,南京,,江苏,小雨,28,,
2026-07-20,柳州,,广西,阵雨,33,,
2026-07-20,江门,,广东,雷阵雨,32,,
2026-07-20,河池,,广西,阵雨,32,,
2026-07-20,乐山,,四川,晴,38,,
2026-07-20,济源,,河南,晴,34,,
2026-07-20,三门峡,,河南,晴,34,,
2026-07-20,鄂州,,湖北,小雨,29,,
2026-07-20,重庆,,重庆,晴,37,,
2026-07-20,梅州,,广东,雷阵雨,32,,
2026-07-20,淮南,,安徽,多云,32,,
2026-07-20,许昌,,河南,晴,35,,
2026-07-20,绥化,,黑龙江,小雨,29,,
2026-07-20,东莞,,广东,雷阵雨,32,,
2026-07-20,宿州,,安徽,多云,34,,
2026-07-20,晋中,,山西,小雨,36,,
2026-07-20,济南,,山东,多云,33,,
2026-07-20,邢台,,河北,雷阵雨,33,,
2026-07-20,楚雄彝族自治州,,云南,阵雨,27,,
2026-07-20,深圳,,广东,雷阵雨,31,,
2026-07-20,漳州,,福建,小雨,33,,
2026-07-20,泰州,,江苏,中雨,27,,
2026-07-20,淄博,,山东,晴,33,,
2026-07-20,承德,,河北,暴雨,30,,
2026-07-20,绵阳,,四川,晴,37,,
2026-07-20,扬州,,江苏,小雨,27,,
2026-07-20,开封,,河南,晴,34,,
2026-07-20,清远,,广东,雷阵雨,32,,
2026-07-20,珠海,,广东,雷阵雨,31,,
2026-07-20,桂林,,广西,阵雨,31,,
2026-07-20,铜陵,,安徽,雷阵雨,27,,
2026-07-20,泰安,,山东,晴,32,,
2026-07-20,武汉,,湖北,小雨,30,,
2026-07-20,嘉兴,,浙江,中雨,31,,
2026-07-20,马鞍山,,安徽,小雨,29,,
2026-07-20,海口,,海南,雷阵雨,34,,
2026-07-20,常德,,湖南,阴,34,,
2026-07-20,六盘水,,贵州,多云,27,,
2026-07-20,咸阳,,陕西,晴,33,,
2026-07-20,萍乡,,江西,阵雨,30,,
2026-07-20,葫芦岛,,辽宁,多云,29,,
2026-07-20,徐州,,江苏,晴,31,,
2026-07-20,常州,,江苏,小雨,27,,
2026-07-20,芜湖,,安徽,中雨,29,,
2026-07-20,昭通,,云南,晴,27,,
2026-07-20,金华,,浙江,中雨,32,,
2026-07-20,武威,,甘肃,小雨,32,,
2026-07-20,四平,,吉林,小雨,25,,
2026-07-20,郑州,,河南,晴,34,,
2026-07-20,宜宾,,四川,晴,39,,
2026-07-20,鹤壁,,河南,晴,34,,
2026-07-20,潮州,,广东,中雨,32,,
2026-07-20,辽阳,,辽宁,雷阵雨,30,,
2026-07-20,玉林,,广西,小雨,31,,
2026-07-20,唐山,,河北,雷阵雨,32,,
2026-07-20,东营,,山东,晴,34,,
2026-07-20,六安,,安徽,阴,32,,
2026-07-20,广州,,广东,雷阵雨,32,,
2026-07-20,贵阳,,贵州,阴,26,,
2026-07-20,雅安,,四川,晴,36,,
2026-07-20,大庆,,黑龙江,小雨,31,,
2026-07-20,温州,,浙江,小雨,34,,
2026-07-20,南阳,,河南,晴,34,,
2026-07-20,朝阳,,辽宁,小雨,30,,
2026-07-20,榆林,,陕西,小雨,32,,
2026-07-20,安阳,,河南,晴,34,,
2026-07-20,西宁,,青海,小雨,29,,
2026-07-20,文山壮族苗族自治州,,云南,中雨,26,,
2026-07-20,韶关,,广东,雷阵雨,33,,
2026-07-20,长沙,,湖南,小雨,28,,
2026-07-20,茂名,,广东,雷阵雨,32,,
2026-07-20,抚顺,,辽宁,阵雨,29,,
2026-07-20,杭州,,浙江,中雨,32,,
2026-07-20,吉安,,江西,雷阵雨,34,,
2026-07-20,云浮,,广东,雷阵雨,32,,
2026-07-20,日照,,山东,晴,29,,
2026-07-20,运城,,山西,晴,38,,
2026-07-20,长治,,山西,晴,33,,
2026-07-20,佛山,,广东,雷阵雨,33,,
2026-07-20,商丘,,河南,晴,32,,
2026-07-20,阜新,,辽宁,阵雨,30,,
2026-07-20,遂宁,,四川,晴,38,,
2026-07-20,中山,,广东,雷阵雨,32,,
2026-07-20,滨州,,山东,多云,34,,
2026-07-20,营口,,辽宁,多云,29,,
2026-07-20,德宏傣族景颇族自治州,,云南,中雨,27,,
2026-07-20,福州,,福建,小雨,36,,
2026-07-20,赤峰,,内蒙古,中雨,28,,
2026-07-20,荆州,,湖北,多云,32,,
2026-07-20,衢州,,浙江,小雨,33,,
2026-07-20,黄山,,安徽,小雨,29,,
2026-07-20,泸州,,四川,晴,37,,
2026-07-20,枣庄,,山东,晴,32,,
2026-07-20,万宁,,海南,雷阵雨,33,,
2026-07-20,南宁,,广西,阵雨,31,,
2026-07-20,大理白族自治州,,云南,多云,25,,
2026-07-20,贺州,,广西,阵雨,33,,
2026-07-20,池州,,安徽,中雨,27,,
2026-07-20,景德镇,,江西,中雨,30,,
2026-07-20,荆门,,湖北,多云,31,,
2026-07-20,儋州,,海南,雷阵雨,34,,
2026-07-20,孝感,,湖北,小雨,30,,
2026-07-20,百色,,广西,中雨,32,,
2026-07-20,湛江,,广东,雷阵雨,31,,
2026-07-20,文昌,,海南,雷阵雨,32,,
2026-07-20,秦皇岛,,河北,雷阵雨,28,,
2026-07-20,随州,,湖北,多云,33,,
2026-07-20,焦作,,河南,晴,34,,
